20mm_2slope,20mm_1slope1,20mm_1slope2,20mm_2slope_trimmed
-0.001296,-0.005073,-0.006548,-0.00733
-0.001295,-0.005099,-0.006548,-0.007357
-0.001335,-0.005086,-0.00656,-0.00733
-0.001297,-0.005086,-0.006547,-0.007331
-0.001309,-0.005073,-0.006559,-0.007343
-0.001309,-0.005073,-0.006559,-0.007331
-0.001296,-0.005099,-0.006574,-0.007356
-0.001308,-0.00506,-0.006574,-0.00733
-0.00131,-0.005073,-0.006575,-0.00733
-0.001296,-0.005086,-0.006561,-0.007343
-0.001308,-0.005073,-0.006559,-0.00733
-0.001297,-0.005085,-0.006547,-0.00733
-0.001295,-0.005073,-0.006573,-0.00733
-0.001297,-0.005086,-0.006574,-0.00733
-0.001297,-0.005085,-0.006573,-0.007343
-0.001309,-0.005072,-0.006574,-0.00733
-0.001297,-0.005099,-0.006561,-0.007343
-0.001322,-0.005072,-0.006573,-0.00733
-0.001296,-0.005072,-0.006574,-0.00733
-0.001296,-0.005085,-0.006574,-0.007343
-0.001322,-0.005085,-0.006561,-0.007331
-0.00131,-0.005085,-0.006547,-0.007343
-0.001322,-0.005086,-0.006573,-0.00733
-0.001295,-0.005073,-0.00656,-0.007331
-0.001296,-0.005099,-0.006574,-0.007343
-0.001322,-0.005073,-0.006574,-0.007331
-0.001297,-0.005085,-0.006575,-0.00733
-0.001322,-0.005072,-0.006574,-0.007357
-0.001297,-0.005086,-0.006574,-0.007331
-0.001297,-0.005085,-0.006559,-0.007356
-0.001309,-0.005072,-0.006574,-0.00733
-0.001295,-0.005085,-0.006547,-0.00733
-0.001309,-0.005086,-0.006559,-0.00733
-0.001295,-0.005073,-0.006574,-0.00733
-0.001297,-0.005085,-0.006574,-0.00737
-0.001295,-0.005073,-0.00656,-0.007343
-0.001297,-0.005099,-0.00656,-0.007356
-0.001295,-0.005086,-0.006574,-0.007343
-0.001295,-0.005086,-0.006574,-0.00733
-0.001296,-0.005098,-0.00656,-0.00737
-0.001308,-0.005086,-0.006574,-0.007344
-0.001297,-0.005098,-0.00656,-0.007344
-0.001308,-0.005099,-0.006573,-0.007343
-0.001309,-0.005085,-0.006574,-0.007331
-0.001297,-0.005098,-0.00656,-0.007356
-0.001321,-0.005086,-0.006574,-0.007344
-0.001297,-0.005098,-0.006574,-0.007356
-0.001322,-0.005086,-0.006573,-0.007343
-0.001309,-0.005086,-0.006573,-0.007343
-0.001297,-0.005098,-0.006561,-0.007356
-0.001308,-0.005073,-0.006573,-0.007343
-0.001295,-0.005098,-0.006547,-0.007343
-0.001322,-0.0051,-0.006559,-0.00733
-0.001323,-0.005073,-0.006559,-0.007343
-0.001296,-0.005098,-0.006573,-0.007356
-0.001321,-0.005073,-0.006573,-0.00733
-0.001296,-0.005098,-0.006561,-0.007356
-0.001322,-0.005085,-0.006586,-0.00733
-0.001296,-0.005086,-0.006574,-0.00733
-0.001296,-0.005098,-0.006561,-0.00737
-0.001322,-0.005085,-0.006573,-0.007344
-0.001309,-0.005085,-0.006574,-0.007356
-0.001295,-0.005099,-0.006573,-0.007356
-0.001295,-0.005073,-0.006574,-0.00733
-0.001308,-0.005099,-0.006559,-0.00737
-0.001335,-0.005073,-0.00656,-0.007343
-0.001295,-0.005099,-0.00656,-0.007343
-0.001308,-0.005099,-0.006573,-0.007343
-0.001322,-0.005086,-0.006587,-0.00733
-0.001296,-0.005098,-0.006547,-0.007343
-0.001335,-0.005085,-0.006574,-0.007343
-0.001309,-0.005098,-0.006561,-0.00733
-0.001309,-0.005086,-0.006587,-0.00733
-0.001308,-0.005086,-0.006561,-0.00733
-0.001309,-0.005099,-0.006574,-0.007356
-0.001308,-0.005099,-0.006573,-0.007343
-0.001297,-0.005099,-0.006574,-0.007343
-0.001321,-0.0051,-0.006574,-0.007343
-0.001295,-0.005073,-0.006587,-0.00733
-0.001297,-0.005098,-0.00656,-0.00737
-0.001308,-0.005086,-0.006586,-0.00733
-0.001309,-0.005098,-0.006561,-0.007344
-0.001295,-0.005099,-0.006573,-0.007356
-0.001296,-0.005072,-0.006574,-0.00733
-0.001295,-0.005099,-0.006574,-0.007356
-0.001308,-0.005073,-0.006573,-0.00733
-0.001295,-0.005099,-0.006547,-0.00733
-0.001295,-0.005086,-0.006546,-0.007357
-0.001309,-0.005072,-0.006574,-0.007343
-0.001297,-0.005098,-0.006547,-0.00737
-0.001335,-0.005099,-0.006586,-0.007343
-0.001296,-0.005099,-0.006547,-0.00733
-0.001308,-0.005073,-0.006572,-0.007343
-0.001296,-0.005072,-0.006561,-0.00733
-0.001296,-0.005099,-0.006561,-0.00737
-0.001308,-0.005073,-0.006559,-0.00733
-0.001297,-0.005086,-0.00656,-0.00733
-0.001296,-0.005072,-0.006572,-0.007356
-0.001297,-0.005072,-0.006561,-0.007343
-0.001297,-0.005098,-0.006547,-0.00737
-0.001296,-0.005086,-0.006546,-0.007343
-0.001297,-0.005085,-0.006547,-0.007344
-0.001296,-0.005085,-0.006559,-0.007343
-0.001297,-0.005086,-0.006546,-0.007331
-0.001297,-0.005098,-0.006561,-0.007343
-0.001295,-0.005059,-0.006574,-0.00733
-0.00131,-0.005086,-0.006574,-0.007331
-0.001296,-0.005099,-0.006574,-0.007356
-0.001296,-0.005086,-0.006573,-0.00733
-0.001296,-0.005098,-0.006547,-0.007356
-0.001309,-0.005086,-0.006574,-0.00733
-0.001296,-0.005073,-0.006561,-0.00733
-0.001296,-0.005085,-0.006572,-0.007356
-0.001296,-0.005085,-0.006547,-0.007331
-0.001297,-0.005099,-0.006561,-0.007356
-0.001309,-0.0051,-0.006573,-0.00733
-0.001296,-0.005073,-0.006574,-0.00733
-0.001296,-0.005098,-0.006574,-0.00737
-0.001295,-0.005086,-0.006574,-0.00733
-0.001295,-0.005098,-0.006561,-0.007357
-0.001308,-0.005073,-0.006573,-0.007331
-0.001297,-0.005072,-0.006574,-0.007344
-0.001296,-0.005099,-0.006574,-0.007356
-0.001296,-0.005086,-0.006547,-0.00733
-0.001297,-0.005098,-0.006561,-0.007356
-0.001296,-0.005072,-0.006574,-0.007356
-0.001297,-0.005086,-0.006574,-0.007343
-0.001296,-0.005085,-0.006559,-0.00737
-0.001295,-0.005073,-0.006573,-0.007343
-0.001297,-0.005099,-0.006561,-0.007356
-0.001295,-0.005085,-0.006574,-0.00733
-0.001296,-0.005086,-0.006574,-0.007331
-0.001296,-0.005099,-0.006561,-0.00737
-0.001295,-0.005086,-0.00656,-0.00733
-0.001296,-0.005085,-0.00656,-0.007356
-0.001295,-0.005086,-0.006573,-0.007356
-0.001296,-0.005073,-0.006574,-0.00733
-0.001297,-0.005085,-0.006561,-0.00737
-0.001295,-0.005086,-0.006574,-0.00733
-0.001295,-0.005099,-0.006559,-0.007356
-0.001295,-0.005072,-0.006573,-0.00733
-0.001296,-0.005073,-0.00656,-0.007357
-0.001297,-0.0051,-0.00656,-0.00737
-0.001295,-0.005086,-0.006574,-0.007343
-0.001297,-0.005085,-0.006574,-0.007343
-0.001295,-0.005072,-0.00656,-0.007356
-0.001296,-0.005086,-0.00656,-0.007331
-0.001297,-0.005098,-0.006574,-0.007356
-0.001295,-0.005086,-0.006574,-0.00733
-0.001295,-0.005085,-0.00656,-0.007356
-0.001295,-0.005085,-0.006573,-0.007344
-0.001296,-0.005086,-0.006574,-0.007331
-0.001295,-0.005085,-0.006574,-0.00737
-0.001295,-0.005085,-0.006573,-0.007343
-0.001297,-0.005085,-0.006561,-0.00733
-0.001308,-0.005073,-0.006559,-0.007343
-0.001295,-0.005073,-0.006586,-0.00733
-0.001296,-0.005085,-0.006559,-0.00737
-0.001295,-0.005086,-0.006587,-0.007356
-0.001296,-0.005098,-0.00656,-0.007357
-0.00131,-0.005086,-0.006574,-0.007343
-0.001296,-0.005086,-0.006559,-0.00733
-0.001296,-0.005099,-0.006561,-0.00737
-0.001295,-0.005086,-0.006559,-0.007344
-0.001296,-0.005099,-0.00656,-0.007357
-0.001295,-0.005086,-0.006573,-0.007344
-0.00131,-0.005073,-0.006561,-0.007331
-0.001296,-0.005099,-0.006561,-0.007356
-0.001321,-0.005086,-0.006559,-0.00733
-0.001297,-0.005099,-0.00656,-0.007344
-0.001295,-0.005086,-0.006573,-0.00733
-0.001295,-0.005073,-0.006561,-0.007358
-0.001296,-0.005098,-0.006561,-0.00737
-0.001322,-0.005073,-0.006574,-0.007357
-0.001297,-0.005085,-0.006574,-0.007344
-0.001296,-0.005099,-0.006573,-0.007343
-0.001309,-0.005073,-0.006573,-0.007344
-0.001297,-0.005099,-0.006561,-0.007356
-0.001309,-0.005086,-0.006573,-0.00733
-0.001297,-0.005086,-0.00656,-0.007356
-0.001308,-0.00506,-0.006587,-0.007344
-0.001296,-0.00506,-0.006561,-0.007344
-0.001297,-0.005099,-0.006574,-0.007356
-0.001308,-0.005087,-0.006559,-0.007343
-0.001297,-0.005086,-0.006574,-0.00733
-0.001297,-0.005086,-0.00656,-0.007344
-0.001296,-0.005072,-0.006573,-0.00733
-0.001297,-0.005099,-0.006561,-0.007356
-0.001308,-0.005086,-0.006573,-0.007331
-0.001297,-0.005099,-0.006561,-0.00733
-0.001309,-0.005086,-0.006586,-0.00733
-0.001297,-0.005073,-0.006574,-0.00733
-0.001297,-0.005085,-0.006561,-0.007343
-0.001308,-0.005087,-0.006573,-0.007343
-0.001297,-0.005087,-0.00656,-0.00733
-0.001309,-0.005086,-0.00656,-0.007356
-0.001295,-0.005073,-0.00656,-0.00733
-0.001297,-0.005099,-0.006561,-0.007356
-0.001308,-0.005074,-0.006573,-0.00733
-0.001297,-0.005086,-0.006574,-0.00733
-0.001295,-0.0051,-0.006559,-0.007343
-0.001295,-0.005564,-0.00656,-0.00733
-0.001297,-0.006469,-0.006561,-0.007356
-0.001309,-0.007665,-0.006573,-0.007357
-0.001296,-0.008967,-0.00656,-0.007344
-0.001296,-0.010228,-0.006572,-0.007357
-0.001296,-0.011384,-0.006573,-0.00733
-0.001297,-0.01234,-0.006559,-0.007344
-0.001295,-0.013149,-0.006586,-0.007357
-0.001296,-0.013813,-0.00656,-0.007331
-0.001297,-0.014344,-0.006586,-0.00737
-0.001297,-0.014756,-0.006573,-0.007358
-0.001297,-0.015074,-0.006561,-0.007343
-0.001308,-0.015353,-0.006559,-0.007344
-0.001297,-0.015592,-0.00656,-0.007344
-0.001296,-0.015791,-0.00656,-0.007343
-0.001296,-0.01591,-0.006574,-0.007343
-0.001296,-0.016029,-0.006561,-0.007356
-0.001308,-0.016082,-0.006573,-0.007343
-0.001297,-0.016135,-0.006559,-0.00733
-0.001296,-0.016188,-0.006573,-0.007356
-0.00131,-0.016188,-0.006559,-0.007344
-0.001297,-0.016215,-0.006574,-0.007356
-0.001295,-0.016215,-0.006573,-0.007357
-0.001297,-0.016188,-0.006546,-0.00733
-0.001297,-0.016175,-0.006561,-0.00737
-0.001295,-0.016161,-0.006574,-0.007343
-0.001296,-0.016135,-0.006574,-0.007343
-0.001295,-0.016108,-0.006573,-0.007343
-0.001297,-0.016082,-0.00656,-0.007357
-0.001296,-0.016055,-0.006561,-0.00737
-0.001295,-0.016028,-0.00656,-0.007344
-0.001297,-0.015989,-0.006561,-0.007356
-0.001295,-0.015962,-0.00656,-0.007343
-0.001296,-0.015935,-0.006574,-0.00733
-0.001297,-0.015908,-0.00656,-0.007356
-0.001322,-0.015882,-0.006573,-0.007344
-0.00131,-0.015855,-0.006574,-0.007356
-0.001295,-0.015816,-0.006573,-0.007343
-0.001297,-0.015789,-0.00656,-0.007344
-0.001297,-0.015762,-0.006561,-0.007356
-0.00131,-0.015735,-0.006573,-0.007344
-0.001283,-0.015723,-0.00656,-0.007357
-0.001295,-0.015709,-0.006574,-0.007357
-0.001297,-0.015683,-0.006574,-0.007331
-0.001297,-0.015655,-0.006547,-0.007357
-0.001295,-0.01563,-0.006573,-0.007344
-0.001283,-0.015603,-0.006561,-0.007343
-0.001295,-0.015577,-0.006574,-0.007357
-0.001296,-0.015562,-0.00656,-0.007344
-0.001283,-0.015536,-0.006574,-0.007356
-0.001295,-0.01551,-0.006573,-0.007343
-0.001297,-0.015496,-0.006574,-0.007356
-0.001295,-0.015483,-0.006574,-0.007343
-0.001296,-0.015456,-0.006574,-0.00733
-0.001297,-0.015443,-0.00656,-0.007356
-0.001309,-0.015416,-0.006586,-0.00733
-0.001296,-0.015417,-0.006562,-0.007342
-0.001295,-0.015377,-0.00656,-0.007343
-0.001295,-0.015376,-0.006574,-0.00733
-0.001297,-0.015363,-0.006561,-0.007355
-0.001309,-0.01535,-0.00656,-0.007344
-0.001296,-0.015336,-0.006561,-0.007355
-0.001295,-0.015323,-0.006559,-0.007344
-0.00131,-0.015297,-0.006559,-0.00733
-0.001296,-0.015283,-0.006561,-0.007369
-0.001295,-0.01527,-0.006572,-0.007343
-0.001296,-0.015271,-0.00656,-0.007355
-0.001308,-0.015243,-0.006587,-0.007343
-0.001295,-0.01523,-0.006587,-0.00733
-0.001297,-0.015217,-0.006547,-0.007355
-0.001308,-0.015203,-0.006586,-0.007343
-0.001296,-0.015203,-0.006574,-0.007342
-0.001308,-0.015177,-0.006574,-0.007355
-0.001295,-0.015178,-0.006561,-0.007344
-0.001297,-0.015151,-0.006547,-0.007355
-0.001309,-0.01515,-0.006573,-0.007343
-0.001295,-0.015139,-0.00656,-0.00733
-0.001309,-0.015124,-0.006574,-0.007344
-0.00131,-0.015111,-0.00656,-0.00733
-0.001295,-0.015111,-0.006559,-0.007343
-0.001322,-0.015098,-0.006573,-0.007343
-0.001297,-0.015084,-0.006574,-0.00733
-0.00131,-0.015084,-0.00656,-0.007343
-0.001295,-0.015058,-0.006559,-0.007343
-0.001297,-0.015058,-0.00656,-0.007342
-0.001295,-0.015045,-0.006573,-0.007343
-0.001297,-0.015031,-0.006573,-0.007356
-0.001309,-0.015018,-0.006572,-0.007342
-0.001296,-0.015005,-0.006561,-0.007356
-0.001295,-0.015005,-0.006561,-0.007342
-0.001308,-0.014978,-0.006586,-0.007356
-0.001309,-0.014978,-0.006561,-0.007343
-0.001308,-0.014978,-0.006573,-0.007355
-0.001296,-0.014952,-0.006574,-0.007344
-0.001296,-0.014952,-0.006561,-0.007355
-0.001321,-0.01494,-0.006574,-0.007343
-0.001296,-0.014925,-0.00656,-0.007344
-0.001308,-0.014912,-0.006574,-0.007343
-0.001295,-0.015417,-0.00656,-0.007344
-0.001296,-0.016704,-0.006574,-0.007355
-0.001309,-0.018443,-0.006574,-0.00733
-0.00131,-0.020406,-0.006574,-0.00733
-0.001308,-0.02229,-0.006573,-0.007356
-0.001308,-0.024068,-0.00656,-0.007344
-0.001297,-0.025646,-0.006574,-0.007355
-0.001308,-0.026986,-0.006574,-0.007343
-0.001309,-0.028086,-0.00656,-0.00733
-0.001322,-0.028948,-0.006559,-0.007355
-0.001308,-0.029585,-0.006574,-0.007343
-0.001309,-0.030009,-0.006574,-0.007356
-0.00131,-0.030221,-0.006573,-0.007343
-0.00131,-0.030301,-0.00656,-0.00733
-0.001322,-0.03034,-0.006559,-0.007343
-0.001308,-0.03034,-0.006574,-0.007343
-0.001297,-0.030339,-0.00656,-0.007355
-0.001321,-0.030299,-0.006559,-0.007343
-0.001296,-0.030259,-0.006559,-0.00733
-0.001309,-0.030206,-0.006573,-0.007356
-0.001308,-0.030153,-0.006572,-0.00733
-0.001295,-0.0301,-0.00656,-0.007356
-0.001335,-0.030033,-0.006572,-0.00733
-0.001295,-0.02998,-0.006574,-0.00733
-0.001309,-0.029926,-0.00656,-0.007356
-0.001309,-0.029861,-0.006587,-0.007344
-0.001296,-0.029808,-0.006587,-0.007356
-0.001335,-0.029754,-0.006586,-0.007396
-0.001295,-0.029688,-0.006573,-0.007449
-0.001322,-0.029649,-0.006559,-0.007516
-0.001296,-0.029596,-0.006573,-0.007569
-0.001295,-0.029557,-0.00656,-0.007622
-0.001322,-0.029502,-0.006573,-0.007649
-0.00131,-0.029449,-0.00656,-0.007675
-0.001309,-0.02941,-0.006559,-0.007715
-0.001295,-0.029357,-0.006572,-0.007728
-0.001297,-0.029316,-0.006573,-0.007755
-0.001308,-0.029278,-0.006572,-0.007755
-0.00131,-0.029224,-0.006559,-0.007768
-0.001296,-0.029185,-0.006561,-0.007767
-0.001295,-0.029144,-0.006559,-0.007782
-0.001296,-0.029104,-0.00656,-0.007768
-0.001309,-0.029077,-0.006559,-0.007795
-0.001308,-0.029038,-0.006573,-0.007781
-0.001309,-0.028985,-0.006574,-0.007794
-0.001309,-0.028959,-0.006574,-0.007781
-0.001309,-0.028919,-0.006559,-0.007795
-0.001308,-0.028892,-0.006586,-0.007794
-0.001308,-0.028852,-0.006587,-0.007795
-0.001295,-0.028813,-0.006574,-0.007807
-0.001308,-0.028787,-0.006586,-0.007794
-0.001296,-0.028747,-0.006561,-0.007807
-0.001321,-0.02872,-0.006559,-0.007794
-0.001322,-0.02868,-0.006574,-0.007794
-0.001296,-0.028653,-0.006559,-0.007807
-0.001308,-0.028627,-0.006573,-0.007794
-0.001295,-0.0286,-0.006559,-0.007807
-0.001308,-0.028561,-0.006573,-0.007794
-0.001297,-0.028534,-0.006573,-0.007808
-0.001297,-0.02852,-0.006559,-0.007807
-0.001308,-0.028481,-0.006586,-0.007807
-0.001296,-0.028454,-0.006573,-0.007807
-0.001295,-0.028427,-0.006572,-0.007807
-0.001297,-0.028401,-0.006574,-0.007794
-0.001309,-0.028388,-0.006559,-0.007821
-0.001309,-0.028348,-0.006586,-0.007794
-0.001295,-0.028334,-0.00656,-0.007807
-0.001308,-0.028322,-0.006586,-0.007794
-0.001296,-0.028295,-0.00656,-0.007795
-0.001297,-0.028282,-0.00656,-0.007807
-0.001308,-0.028255,-0.006573,-0.007807
-0.001297,-0.028243,-0.006574,-0.007807
-0.001309,-0.028216,-0.006573,-0.007807
-0.001296,-0.028203,-0.006573,-0.007795
-0.001296,-0.02819,-0.006574,-0.00782
-0.001296,-0.028164,-0.006559,-0.007781
-0.001296,-0.02815,-0.00656,-0.00782
-0.001309,-0.028137,-0.006574,-0.007795
-0.00131,-0.028125,-0.006574,-0.007794
-0.001297,-0.028097,-0.006573,-0.007807
-0.001309,-0.028085,-0.006573,-0.007795
-0.001297,-0.028071,-0.006574,-0.007781
-0.001296,-0.028045,-0.006573,-0.007807
-0.001282,-0.028019,-0.006574,-0.007808
-0.00131,-0.028005,-0.00656,-0.007807
-0.001308,-0.027992,-0.006573,-0.00782
-0.00131,-0.027965,-0.006547,-0.007807
-0.001322,-0.027939,-0.006559,-0.007807
-0.001296,-0.027926,-0.006574,-0.007807
-0.00131,-0.027912,-0.006561,-0.007807
-0.001308,-0.027886,-0.006574,-0.007794
-0.001295,-0.027872,-0.006547,-0.007807
-0.001308,-0.027846,-0.006559,-0.007807
-0.001309,-0.027833,-0.006562,-0.007807
-0.001283,-0.027806,-0.006548,-0.007807
-0.001309,-0.02778,-0.006573,-0.007794
-0.001309,-0.027779,-0.006562,-0.007794
-0.001322,-0.027753,-0.006574,-0.007821
-0.001296,-0.02774,-0.006559,-0.007807
-0.001283,-0.027726,-0.006562,-0.00782
-0.001309,-0.0277,-0.006573,-0.007807
-0.001296,-0.027672,-0.006559,-0.007794
-0.001322,-0.028136,-0.006559,-0.007807
-0.001297,-0.029463,-0.006559,-0.007794
-0.001296,-0.031321,-0.00656,-0.007807
-0.001308,-0.033337,-0.006573,-0.007793
-0.00131,-0.035259,-0.006561,-0.007794
-0.001308,-0.03705,-0.006574,-0.007807
-0.001309,-0.038615,-0.006559,-0.007795
-0.00131,-0.040033,-0.006574,-0.007808
-0.001322,-0.041253,-0.006573,-0.007795
-0.001297,-0.042286,-0.006574,-0.007794
-0.001322,-0.043069,-0.006561,-0.007793
-0.001295,-0.043692,-0.006573,-0.007794
-0.001309,-0.044155,-0.006561,-0.007807
-0.001309,-0.044487,-0.006573,-0.007781
-0.001295,-0.044711,-0.006562,-0.007862
-0.00131,-0.044831,-0.006562,-0.008221
-0.00131,-0.04491,-0.006573,-0.008859
-0.001296,-0.044936,-0.006548,-0.009643
-0.001321,-0.044936,-0.006573,-0.01044
-0.00131,-0.044897,-0.00656,-0.011251
-0.001308,-0.044856,-0.006559,-0.012021
-0.001295,-0.04479,-0.006573,-0.012725
-0.00131,-0.044723,-0.006574,-0.013336
-0.001321,-0.044644,-0.006573,-0.013867
-0.001308,-0.044578,-0.006559,-0.014306
-0.001308,-0.044485,-0.006574,-0.014678
-0.001295,-0.044419,-0.006573,-0.014957
-0.001295,-0.044339,-0.006574,-0.015169
-0.001321,-0.044274,-0.006572,-0.015342
-0.001308,-0.044194,-0.006574,-0.015474
-0.001322,-0.044128,-0.00656,-0.015566
-0.001309,-0.044061,-0.006586,-0.015633
-0.001295,-0.044009,-0.00656,-0.0157
-0.001335,-0.043943,-0.006572,-0.015753
-0.001308,-0.043876,-0.006574,-0.015779
-0.001308,-0.04381,-0.00656,-0.015806
-0.00131,-0.043757,-0.006573,-0.015805
-0.001296,-0.043691,-0.006574,-0.015831
-0.001335,-0.043637,-0.006559,-0.015832
-0.001322,-0.043585,-0.006573,-0.015833
-0.001321,-0.043531,-0.00656,-0.015831
-0.001309,-0.043465,-0.006574,-0.015832
-0.001295,-0.043411,-0.006575,-0.015845
-0.001308,-0.043346,-0.006573,-0.015831
-0.001308,-0.043306,-0.006561,-0.015831
-0.001308,-0.043253,-0.006574,-0.015871
-0.001309,-0.0432,-0.006573,-0.015831
-0.00131,-0.043147,-0.006561,-0.015831
-0.001322,-0.043107,-0.006561,-0.015832
-0.00131,-0.043041,-0.00656,-0.015833
-0.001296,-0.043014,-0.006559,-0.015831
-0.001322,-0.042962,-0.006573,-0.015832
-0.001295,-0.042935,-0.006573,-0.015831
-0.001308,-0.042882,-0.006573,-0.015832
-0.001295,-0.042842,-0.006574,-0.015832
-0.001309,-0.042802,-0.006574,-0.015831
-0.001308,-0.042762,-0.006573,-0.015818
-0.001309,-0.042722,-0.006574,-0.015805
-0.001321,-0.042683,-0.006573,-0.015805
-0.001295,-0.042656,-0.006573,-0.015805
-0.001295,-0.042617,-0.006561,-0.015805
-0.001309,-0.04259,-0.006573,-0.015805
-0.001322,-0.04255,-0.006559,-0.015805
-0.001321,-0.042497,-0.006559,-0.015805
-0.001309,-0.042471,-0.006559,-0.015805
-0.00131,-0.042431,-0.006573,-0.015805
-0.001321,-0.042391,-0.006586,-0.015791
-0.00131,-0.042365,-0.006574,-0.015791
-0.001308,-0.042339,-0.006587,-0.015778
-0.001308,-0.042298,-0.006573,-0.015765
-0.001296,-0.042258,-0.006573,-0.01579
-0.001322,-0.042232,-0.006586,-0.015778
-0.001296,-0.042205,-0.00656,-0.015779
-0.001321,-0.042165,-0.006572,-0.015777
-0.001309,-0.042139,-0.006559,-0.015779
-0.001296,-0.042113,-0.006559,-0.015778
-0.001321,-0.042059,-0.006586,-0.015765
-0.001296,-0.042031,-0.006573,-0.015777
-0.001308,-0.042005,-0.006573,-0.015777
-0.001309,-0.041979,-0.006574,-0.015764
-0.001296,-0.041952,-0.006574,-0.01579
-0.001309,-0.041925,-0.006573,-0.015751
-0.00131,-0.041913,-0.006574,-0.015764
-0.001335,-0.041872,-0.006573,-0.015764
-0.001296,-0.041846,-0.00656,-0.015751
-0.001296,-0.04182,-0.00656,-0.015764
-0.001308,-0.041793,-0.006559,-0.015764
-0.00131,-0.041767,-0.00656,-0.015751
-0.001322,-0.041741,-0.00656,-0.015752
-0.001309,-0.041728,-0.006559,-0.015752
-0.001295,-0.041701,-0.006559,-0.015752
-0.001308,-0.041661,-0.006586,-0.015752
-0.00131,-0.041635,-0.00656,-0.015739
-0.001335,-0.041609,-0.006574,-0.015738
-0.001295,-0.041582,-0.006559,-0.015752
-0.001295,-0.041569,-0.006572,-0.01575
-0.001309,-0.041542,-0.006572,-0.015752
-0.00131,-0.041515,-0.006559,-0.015725
-0.001295,-0.041489,-0.006918,-0.015738
-0.001309,-0.041462,-0.007823,-0.015725
-0.001296,-0.04145,-0.008992,-0.015737
-0.001322,-0.041423,-0.010268,-0.015724
-0.00131,-0.041794,-0.011503,-0.015725
-0.001308,-0.043,-0.012699,-0.015724
-0.001308,-0.044684,-0.013697,-0.015724
-0.001296,-0.046552,-0.014547,-0.015737
-0.001335,-0.048368,-0.015278,-0.015712
-0.001296,-0.050063,-0.015783,-0.015724
-0.001309,-0.051574,-0.016193,-0.015738
-0.001295,-0.052846,-0.016473,-0.015711
-0.001323,-0.05396,-0.016658,-0.015724
-0.001322,-0.054835,-0.016778,-0.015725
-0.00131,-0.055485,-0.016871,-0.015711
-0.001308,-0.055988,-0.016924,-0.015724
-0.001309,-0.056386,-0.01695,-0.015711
-0.001295,-0.056705,-0.01695,-0.015724
-0.001335,-0.05693,-0.016963,-0.015766
-0.001296,-0.05705,-0.016938,-0.016206
-0.001322,-0.057143,-0.01691,-0.016965
-0.001321,-0.057143,-0.016897,-0.017879
-0.001296,-0.05713,-0.016871,-0.018875
-0.001321,-0.05709,-0.016856,-0.019844
-0.001296,-0.057051,-0.016804,-0.020747
-0.001335,-0.05697,-0.016791,-0.021529
-0.001335,-0.056905,-0.016765,-0.022206
-0.001296,-0.056838,-0.016738,-0.022762
-0.001335,-0.056758,-0.016711,-0.023214
-0.001335,-0.056693,-0.016685,-0.023586
-0.001336,-0.056599,-0.016658,-0.023865
-0.001309,-0.056534,-0.016633,-0.024091
-0.001296,-0.056454,-0.016619,-0.024263
-0.001322,-0.056361,-0.016592,-0.02437
-0.001296,-0.056308,-0.016565,-0.024476
-0.001295,-0.056228,-0.016552,-0.024542
-0.001309,-0.056149,-0.016525,-0.024608
-0.00131,-0.056096,-0.016513,-0.024635
-0.001335,-0.056017,-0.016485,-0.024662
-0.00131,-0.055964,-0.01646,-0.024662
-0.001322,-0.055885,-0.016433,-0.024688
-0.001322,-0.055831,-0.016419,-0.024688
-0.00131,-0.055778,-0.016393,-0.024688
-0.001335,-0.055712,-0.01638,-0.024662
-0.001309,-0.055633,-0.016353,-0.024663
-0.001335,-0.055592,-0.016354,-0.024688
-0.001335,-0.05554,-0.016326,-0.024662
-0.00131,-0.0555,-0.016314,-0.024675
-0.001335,-0.055434,-0.016314,-0.024662
-0.001335,-0.055381,-0.016288,-0.024662
-0.001309,-0.055328,-0.016275,-0.024675
-0.001335,-0.055301,-0.016261,-0.024648
-0.001309,-0.055248,-0.016261,-0.024649
-0.001335,-0.055182,-0.016235,-0.024635
-0.00131,-0.055143,-0.016234,-0.024622
-0.00131,-0.055089,-0.016207,-0.024609
-0.00131,-0.055063,-0.016207,-0.024609
-0.001296,-0.055024,-0.016181,-0.024622
-0.001321,-0.054957,-0.01618,-0.024609
-0.001309,-0.054917,-0.016167,-0.024595
-0.001296,-0.054877,-0.01614,-0.024582
-0.001322,-0.054838,-0.01614,-0.024582
-0.001295,-0.054785,-0.016127,-0.024583
-0.001335,-0.054745,-0.016127,-0.024583
