,Servo Displacement (deg),Spring Displacement (deg),Spring Displacement (rad),Tz (Nm),Spring Moment (Nm),Force (N),Fx (N),Fy (N),"Min Laminate Length (m, 2*r)"
70,-5.280000000000001,-10.560000000000004,-0.18430676901060128,-0.00747788,-0.003770872632072003,0.2503248247019087,0.04587580090581183,0.24608520628695182,0.030127835995190855
71,-4.400000000000001,-8.800000000000011,-0.15358897417550121,-0.01275188,-0.006413689754655981,0.4263191347872898,0.06522078935932116,0.42130066855053816,0.030088678791563347
72,-3.5200000000000014,-7.039999999999995,-0.1228711793404007,-0.017922880000000002,-0.008995348736529976,0.5985585573562511,0.07336067850827288,0.5940459219902131,0.030056704146913096
73,-2.6400000000000015,-5.280000000000002,-0.09215338450530064,-0.02224388,-0.011145586024255168,0.7422504489773861,0.06830411925479414,0.7391009919489745,0.03003187411906769
74,-1.7600000000000016,-3.52000000000001,-0.061435589670200574,-0.02714488,-0.013585254783006515,0.9052563919859486,0.05557998196163824,0.9035485603090525,0.030014159310608624
75,-0.8800000000000017,-1.7599999999999922,-0.030717794835100065,-0.032466880000000004,-0.016237270001483766,1.0823569925201546,0.03324239163351769,1.081846385886535,0.03000353878377408
76,-1.7763568394002505e-15,0.0,0.0,-0.037135879999999996,-0.018567939999999998,1.2378626666666666,-0.0,1.2378626666666666,0.03
77,0.8799999999999981,1.7599999999999922,0.030717794835100065,-0.042335880000000006,-0.021172934212046756,1.4113624639168953,-0.04334712491959835,1.410696647516671,0.03000353878377408
78,1.759999999999998,3.5199999999999845,0.06143558967020013,-0.047594880000000006,-0.023819908990815992,1.587244789654778,-0.0974519899099321,1.5842503375252395,0.030014159310608624
79,2.639999999999998,5.280000000000002,0.09215338450530064,-0.05255488,-0.026333307679883518,1.7536906005585648,-0.16137988475667894,1.7462494825434824,0.03003187411906769
80,3.519999999999998,7.039999999999995,0.1228711793404007,-0.057491879999999995,-0.028854710298720568,1.9200182533442558,-0.23532174101016143,1.9055429072532253,0.030056704146913096
81,4.399999999999998,8.799999999999986,0.15358897417550077,-0.062472879999999995,-0.03142138025137097,2.0885849105598684,-0.31952390919222384,2.063998885676272,0.030088678791563347
82,5.279999999999998,10.560000000000004,0.18430676901060128,-0.06680288,-0.03368670691901851,2.236251347384906,-0.4098267988808109,2.1983771477159952,0.030127835995190855
83,6.1599999999999975,12.319999999999997,0.21502456384570134,-0.07163888,-0.036236684526826234,2.4018305493080163,-0.5124820105983503,2.346519161737726,0.030174222354916975
84,7.039999999999997,14.07999999999999,0.2457423586808014,-0.07673988000000001,-0.03895510421727453,2.577427668139579,-0.6270274474407302,2.499993992922261,0.03022789325870226
85,7.919999999999997,15.839999999999982,0.2764601535159015,-0.08115888,-0.041364798863612294,2.73134917707391,-0.7455270444559764,2.6276334891089856,0.030288913047672898
86,8.799999999999997,17.599999999999998,0.307177948351002,-0.08627288000000001,-0.04417022947252049,2.9100182919834503,-0.8799019130288308,2.773802279025396,0.030357355205773873
87,9.679999999999996,19.359999999999992,0.33789574318610205,-0.09106888,-0.04685928506235639,3.079474200512349,-1.0208535727727963,2.9053432386859543,0.03043330257779731
88,10.559999999999995,21.119999999999983,0.3686135380212021,-0.09588888000000001,-0.04961066849107299,3.2513625990277024,-1.1715389323184813,3.032961470315482,0.030516847617001387
89,11.439999999999994,22.880000000000003,0.3993313328563026,-0.10061188,-0.05236598705241714,3.421708606789352,-1.330368422862235,3.1524926089092387,0.03060809266371344
90,12.319999999999993,24.639999999999993,0.4300491276914027,-0.10622788000000001,-0.05564742045934838,3.624394969544022,-1.5110662862175348,3.2943766593868347,0.030707150256501583
91,11.439999999999994,22.880000000000003,0.3993313328563026,-0.08933488,-0.04649658836917906,3.0381892057130226,-1.1812551699877494,2.799148062016074,0.03060809266371344
92,12.319999999999993,24.639999999999993,0.4300491276914027,-0.09544888,-0.0500008468373264,3.2566256666386546,-1.3577375791103345,2.9600944915460503,0.030707150256501583
93,13.199999999999992,26.399999999999984,0.46076692252650275,-0.10088788,-0.05321899780125786,3.454192899423851,-1.5358556787746274,3.093961202149419,0.030814143477704812
