,Servo Displacement (deg),Spring Displacement (deg),Spring Displacement (rad),Tz (Nm),Spring Moment (Nm),Force (N),Fx (N),Fy (N)
85,-4.399999999999998,6.761246010163961,0.11800600441469111,0.0268071,0.013201771225751396,1.3856070834532752,0.26240670563444296,1.3605328774248604
86,-5.279999999999998,8.551658047565342,0.14925458943468506,0.0301861,0.014807736384494048,1.561145187060653,0.26876313023826004,1.5378363615505952
87,-6.1599999999999975,10.349037160829965,0.18062477286772882,0.0337421,0.016488559391210876,1.746288324489329,0.2695853795301136,1.7253540608789122
88,-7.039999999999997,12.153266359522746,0.21211451284553684,0.037127099999999996,0.0180746695097183,1.923119811910488,0.2616079797951005,1.9052430490281698
89,-7.919999999999997,13.964183895639666,0.24372098633288042,0.0408891,0.0198338025772853,2.1201226540436986,0.24832352405588712,2.10552974227147
90,-8.799999999999997,15.781580953284575,0.27544054880484126,0.044439099999999995,0.021480487097170504,2.3068881092689035,0.2252857839868452,2.295861290282949
91,-9.679999999999996,17.605199387090142,0.30726869477481067,0.0478691,0.023061485372603392,2.488270019054915,0.19315862060319258,2.4807614627396606
92,-10.559999999999995,19.434729548558824,0.33920001985698267,0.0515191,0.024742175375635524,2.6820591509824205,0.15298485539287315,2.6776924624364473
93,-11.439999999999994,21.26980824307092,0.3712281851094179,0.0553021,0.0264816716031534,2.8839019228188465,0.10353439361208698,2.88204283968466
94,-12.319999999999993,23.11001686354566,0.40334588446028485,0.058677099999999996,0.028023060634532863,3.0657138124356793,0.04358767673114055,3.0654039365467134
95,-13.199999999999992,24.954879749506063,0.43554481606813855,0.06250510000000001,0.029780175508788174,3.2725971393091715,-0.026176452383988396,3.2724924491211835
96,-14.079999999999991,26.803862822388126,0.4678156585035729,0.0663101,0.03152761057457982,3.4798930424850933,-0.10695737862108527,3.478248942542018
97,-14.95999999999999,28.656372549181444,0.5001480526613369,0.0698081,0.033133297384686684,3.6728348411196885,-0.19825312461789957,3.6674802615313316
98,-15.83999999999999,30.511755286687873,0.5325305903154898,0.0736141,0.034892215304365086,3.8839327728736346,-0.3018115974932499,3.872188469563491
99,-16.719999999999988,32.369297057664134,0.5649508102123519,0.07714309999999999,0.03652985792492426,4.082576838698567,-0.41602803438105523,4.061324207507574
100,-17.599999999999987,34.22822380771197,0.5973952025540843,0.0807801,0.038231977799939205,4.289292199262122,-0.5427711701424793,4.2548122200060785
101,-18.479999999999986,36.08770218784765,0.6298492226571026,0.0842871,0.039889309082675524,4.491690092986732,-0.6809122616391635,4.439779091732448
102,-19.359999999999985,37.94684090214546,0.6622973144728936,0.0879911,0.04166026346895651,4.707436955273976,-0.8333657967641664,4.633083653104349
103,-20.239999999999984,39.804692652650836,0.6947229445331526,0.0921951,0.043692501371966196,4.9532091044563895,-1.0046191794646377,4.85025986280338
104,-21.119999999999983,41.66025670492872,0.72710864672705,0.09630609999999999,0.04570981162512692,5.197661492683622,-1.1898911796433211,5.059628837487307
105,-21.999999999999982,43.51248208724631,0.7594360781375027,0.1002041,0.04765965746926618,5.434551897019659,-1.387504923502645,5.254444253073383
106,-22.87999999999998,45.36027142465851,0.7916860859585899,0.1045991,0.04988481883470983,5.702762248975749,-1.6077846976503678,5.471428116529016
107,-23.75999999999998,47.2024853964257,0.8238387852921694,0.1079691,0.05166443465691849,5.919665318430376,-1.8276444096878794,5.630466534308151
108,-24.63999999999998,49.03794779157727,0.8558736473841053,0.11155609999999999,0.053595073348358134,6.153168277033061,-2.065592830245747,5.796102665164185
109,-25.0,49.7865942652674,0.8689399932834432,0.1154131,0.0555499253681876,6.382297725914057,-2.2130809954041597,5.986317463181241
110,-25.0,49.7865942652674,0.8689399932834432,0.1196581,0.057593102730098475,6.617044508094807,-2.2944801504869936,6.206499726990152
111,-25.0,49.7865942652674,0.8689399932834432,0.1240411,0.05970270140554144,6.859422634431256,-2.378525497183828,6.433839859445855
