16_10,32_10
0.019338,0.031012
0.019337,0.030971
0.019325,0.030958
0.019325,0.030958
0.019311,0.030918
0.019299,0.030918
0.019298,0.030905
0.019299,0.030891
0.019286,0.030878
0.019259,0.030839
0.019272,0.030838
0.019272,0.030811
0.019246,0.030785
0.019259,0.030785
0.019245,0.030759
0.019245,0.030759
0.019245,0.030719
0.019232,0.030719
0.019219,0.030706
0.019206,0.030679
0.019192,0.030679
0.019206,0.030666
0.019179,0.030641
0.019192,0.030626
0.019166,0.030614
0.019166,0.030601
0.019179,0.030588
0.019153,0.030575
0.019152,0.030575
0.019139,0.030548
0.019139,0.030549
0.019153,0.030535
0.019139,0.030522
0.019126,0.030496
0.019113,0.030496
0.019112,0.030468
0.019126,0.030469
0.019087,0.030443
0.019086,0.030443
0.019086,0.030429
0.019086,0.030416
0.019087,0.030402
0.01906,0.030389
0.019072,0.030389
0.01906,0.03035
0.01906,0.030349
0.019046,0.030349
0.019047,0.030323
0.019113,0.030309
0.019272,0.03031
0.019498,0.030296
0.019789,0.030283
0.02004,0.03027
0.020316,0.030257
0.020528,0.030256
0.020725,0.030244
0.02091,0.030242
0.02103,0.030217
0.021149,0.030217
0.021215,0.030203
0.02128,0.030203
0.021333,0.030177
0.021346,0.030203
0.021373,0.030388
0.021373,0.030772
0.021372,0.031275
0.021385,0.031818
0.021372,0.03236
0.02136,0.032876
0.021359,0.033339
0.021346,0.033749
0.021346,0.034066
0.021319,0.034344
0.021319,0.034554
0.021293,0.034714
0.021293,0.034833
0.021292,0.034926
0.021266,0.034965
0.021266,0.035005
0.02124,0.035005
0.02124,0.035005
0.021213,0.035005
0.021214,0.034992
0.0212,0.034965
0.021187,0.034965
0.021186,0.034925
0.021187,0.034912
0.021161,0.034885
0.021148,0.034859
0.021148,0.034845
0.021121,0.034818
0.021134,0.034805
0.021121,0.034779
0.021108,0.034753
0.021108,0.034739
0.021094,0.034712
0.021068,0.0347
0.021081,0.034674
0.021082,0.034661
0.021067,0.034634
0.021042,0.034634
0.021054,0.034608
0.021027,0.034567
0.021028,0.034568
0.021028,0.034541
0.021001,0.034515
0.021001,0.034501
0.020988,0.034475
0.021001,0.034475
0.020975,0.034434
0.020961,0.034435
0.020962,0.034408
0.020948,0.034395
0.020935,0.03438
0.020935,0.034368
0.020922,0.034342
0.020922,0.034329
0.020909,0.034316
0.020909,0.034302
0.020896,0.034289
0.020895,0.034262
0.020896,0.034236
0.020883,0.034236
0.020883,0.03421
0.020882,0.034197
0.020856,0.034197
0.020857,0.034171
0.020857,0.034157
0.020842,0.034144
0.02083,0.034144
0.02083,0.034118
0.020843,0.034118
0.020816,0.034078
0.020816,0.034078
0.020829,0.034077
0.020816,0.034051
0.020802,0.034051
0.02079,0.034024
0.02079,0.034012
0.020802,0.034012
0.02079,0.033984
0.020776,0.033985
0.020763,0.033972
0.020762,0.033945
0.020763,0.033946
0.020749,0.033919
0.020749,0.033918
0.020749,0.033906
0.020737,0.033892
0.020735,0.033879
0.020843,0.033879
0.021055,0.033852
0.021294,0.03384
0.021545,0.03384
0.021809,0.033827
0.022034,0.033813
0.022232,0.033799
0.022404,0.033787
0.022549,0.033773
0.022694,0.03376
0.022772,0.033747
0.022865,0.033747
0.022917,0.033733
0.022943,0.03372
0.022983,0.033772
0.022996,0.033996
0.02301,0.034405
0.023009,0.034882
0.023022,0.035411
0.023022,0.035901
0.02301,0.036351
0.022996,0.036762
0.022997,0.037106
0.022983,0.037397
0.02297,0.037623
0.02297,0.037822
0.022943,0.03798
0.022943,0.038114
0.022917,0.038219
0.02293,0.038298
0.022903,0.038325
0.022904,0.038352
0.022892,0.038378
0.022864,0.038378
0.022878,0.038365
0.022838,0.038352
0.022851,0.038338
0.022851,0.038312
0.022825,0.038285
0.022825,0.038273
0.022798,0.038245
0.022799,0.038219
0.022785,0.038206
0.022772,0.038167
0.022771,0.038153
0.022759,0.03814
0.022758,0.0381
0.022732,0.038087
0.022733,0.03806
0.022718,0.038047
0.02272,0.038021
0.022705,0.037994
0.022706,0.037981
0.022693,0.037954
0.022705,0.037928
0.022679,0.037928
0.022665,0.037888
0.022679,0.037876
0.022666,0.037862
0.022652,0.037834
0.022639,0.037808
0.022653,0.037808
0.022639,0.037782
0.022626,0.037782
0.022611,0.037755
0.022599,0.037742
0.022599,0.037714
0.022598,0.037715
0.022585,0.037688
0.022572,0.037676
0.022558,0.037649
0.022558,0.037648
0.022558,0.037609
0.022558,0.037609
0.022532,0.037595
0.022532,0.037582
0.022532,0.037569
0.022532,0.037555
0.022518,0.037542
0.022505,0.037528
0.022506,0.037502
0.022505,0.037488
0.022505,0.037476
0.022479,0.037462
0.022479,0.037435
0.022466,0.037435
0.022479,0.037435
0.022467,0.037409
0.022466,0.037396
0.022452,0.037382
0.02244,0.037356
0.022452,0.037356
0.022439,0.037343
0.02244,0.03733
0.022439,0.03733
0.022413,0.037317
0.022413,0.037303
0.022413,0.03729
0.022413,0.037291
0.022399,0.037263
0.022387,0.037264
0.022466,0.037264
0.022626,0.037237
0.022879,0.037224
0.023155,0.037211
0.023419,0.037211
0.023669,0.037198
0.023907,0.037185
0.024104,0.037172
0.024288,0.037171
0.024433,0.037158
0.024551,0.037159
0.024643,0.037144
0.024722,0.037118
0.024788,0.037118
0.024815,0.037106
0.024867,0.037171
0.02488,0.037461
0.024881,0.037899
0.024894,0.038442
0.024881,0.038999
0.02488,0.039517
0.024868,0.040006
0.024868,0.040457
0.024855,0.040828
0.024828,0.041146
0.024842,0.041425
0.024815,0.041637
0.024816,0.041823
0.024802,0.041968
0.024789,0.042074
0.024776,0.04214
0.024763,0.042193
0.024749,0.042206
0.024736,0.042219
0.024723,0.042207
0.024723,0.042207
0.02471,0.042206
0.024696,0.042181
0.02467,0.042168
0.02467,0.042154
0.024644,0.042114
0.024643,0.042101
0.02463,0.042062
0.024616,0.042034
0.024617,0.042008
0.024603,0.041968
0.024591,0.041955
0.024576,0.041929
0.024564,0.041902
0.024551,0.041888
0.024551,0.04185
0.024551,0.041835
0.024524,0.041823
0.024524,0.041796
0.024498,0.04177
0.024497,0.041756
0.024511,0.041744
0.024484,0.041703
0.024471,0.04169
0.024471,0.041677
0.024484,0.04165
0.024457,0.041637
0.024444,0.041597
0.024443,0.041597
0.024457,0.041571
0.024444,0.041544
0.024444,0.041531
0.024417,0.041504
0.024431,0.041503
0.024431,0.041478
0.024417,0.041451
0.024417,0.041438
0.024391,0.041411
0.024404,0.041411
0.024404,0.041398
0.024392,0.041371
0.024378,0.041358
0.024378,0.041345
0.024378,0.041331
0.024365,0.041318
0.024365,0.041305
0.024365,0.041278
0.024351,0.041265
0.024351,0.041252
0.024338,0.041238
0.024325,0.041211
0.024324,0.041199
0.024312,0.041185
0.024312,0.041185
0.024312,0.041172
0.024298,0.041159
0.024299,0.041145
0.024285,0.041131
0.024285,0.041105
0.024285,0.041105
0.024272,0.041092
0.024259,0.041078
0.024246,0.041079
0.024259,0.041052
0.024246,0.041039
0.024233,0.041026
0.024258,0.041026
0.024392,0.041013
0.024646,0.041
0.024913,0.040999
0.025234,0.040973
0.025502,0.040973
0.025768,0.040947
0.025982,0.040933
0.026182,0.040933
0.026328,0.040921
0.026448,0.040921
0.026556,0.040893
0.026622,0.04088
0.026676,0.04088
0.026716,0.040867
0.026729,0.041064
0.026742,0.041422
0.026742,0.041913
0.026742,0.042497
0.026715,0.04304
0.026716,0.043558
0.026689,0.044008
0.026688,0.044379
0.026662,0.044697
0.026635,0.04495
0.026607,0.045162
0.02658,0.045321
0.026566,0.045439
0.026552,0.045546
0.026539,0.045613
0.026512,0.04569
0.026498,0.045718
0.026472,0.04573
0.026484,0.045744
0.026459,0.045731
0.026446,0.045731
0.026432,0.045704
0.026419,0.04569
0.026418,0.045677
0.026393,0.045638
0.026393,0.045625
0.026379,0.045598
0.026365,0.045571
0.026379,0.045544
0.026353,0.045518
0.02634,0.045477
0.026326,0.045465
0.026326,0.045439
0.026313,0.045398
0.0263,0.045385
0.026287,0.045372
0.026301,0.045358
0.026286,0.045318
0.026274,0.045305
0.026247,0.045278
0.026247,0.045252
0.026234,0.045237
0.026234,0.045225
0.026234,0.045198
0.02622,0.045171
0.026207,0.045158
0.026208,0.04513
0.026207,0.045118
0.026193,0.04509
0.026181,0.045079
0.026167,0.045078
0.026167,0.045052
0.026167,0.045039
0.026167,0.045026
0.026155,0.045025
0.02614,0.045012
0.02614,0.044987
0.026127,0.044986
0.02614,0.044974
0.026114,0.044947
0.026128,0.044948
0.026115,0.044921
0.026087,0.044921
0.026101,0.044894
0.026075,0.044894
0.026087,0.044868
0.026088,0.044854
0.026061,0.044842
0.026061,0.044842
0.026061,0.044802
0.026061,0.044802
0.026035,0.044789
0.026035,0.044775
0.026034,0.044762
0.026008,0.044748
0.026008,0.044722
0.026022,0.044722
0.025994,0.044696
0.025995,0.044695
0.025982,0.044683
0.025994,0.04467
0.025994,0.044656
0.025981,0.044643
0.025969,0.044615
0.025968,0.044616
0.025968,0.044604
0.026007,0.044589
0.026168,0.044577
0.026423,0.044577
0.026732,0.044563
0.02704,0.044537
0.02732,0.044523
0.027587,0.044523
0.027827,0.044497
0.028012,0.044497
0.028169,0.044496
0.028286,0.044457
0.028391,0.044457
0.028456,0.044457
0.028534,0.04443
0.02856,0.04443
0.028572,0.04443
0.028584,0.044601
0.028584,0.044986
0.028584,0.045477
0.028597,0.04606
0.028583,0.04663
0.028557,0.047108
0.028543,0.047572
0.028544,0.04797
0.028517,0.048302
0.02853,0.048553
0.028504,0.048765
0.02849,0.048939
0.028477,0.049071
0.028464,0.049164
0.028437,0.049218
0.028424,0.04927
0.028411,0.049296
0.028397,0.049296
0.028384,0.049296
0.028384,0.049296
0.028358,0.04927
0.028345,0.049257
0.02833,0.049243
0.028331,0.049203
0.028331,0.04919
0.028318,0.049151
0.028291,0.049124
0.028291,0.049097
0.028291,0.049071
0.028265,0.049044
0.028265,0.049031
0.028278,0.048991
0.028238,0.048965
0.028238,0.048951
0.028251,0.048911
0.028212,0.048899
0.028212,0.048872
0.028198,0.048845
0.028186,0.048818
0.028198,0.048818
0.028185,0.048779
0.028159,0.048752
0.028159,0.048752
0.028159,0.048712
0.028158,0.048699
0.028132,0.048686
0.028132,0.048659
0.028119,0.048632
0.028118,0.04862
0.028105,0.048592
0.028105,0.04858
0.028092,0.048565
0.028092,0.048553
0.028092,0.048527
0.028078,0.048512
0.028065,0.048499
0.028065,0.048486
0.028065,0.048459
0.028052,0.048446
0.028052,0.04842
0.028039,0.048407
0.028025,0.048379
0.028025,0.048353
0.028025,0.048341
0.028012,0.048327
0.027985,0.048301
0.027985,0.048301
0.027972,0.048287
0.027986,0.048287
0.027972,0.04826
0.02796,0.048233
0.027959,0.048247
0.027947,0.04822
0.027946,0.048192
0.027945,0.048193
0.027932,0.048166
0.02792,0.048166
0.027919,0.048139
0.027905,0.04814
0.02792,0.048112
0.027894,0.048113
0.027879,0.048074
0.027879,0.04806
0.02788,0.048048
0.027879,0.048034
0.027853,0.048021
0.027919,0.048007
0.02812,0.048007
0.028375,0.047994
0.028683,0.047967
0.029004,0.047954
0.029312,0.047954
0.029591,0.047953
0.029814,0.047927
0.029983,0.047927
0.030127,0.047886
0.030243,0.047887
0.030347,0.047887
0.030425,0.04786
0.030477,0.04786
0.030504,0.047873
0.03053,0.048111
0.030542,0.048523
0.030528,0.049083
0.030528,0.049679
0.030528,0.050224
0.030515,0.050782
0.030502,0.051273
0.030475,0.051685
0.030476,0.05203
0.030449,0.052309
0.030448,0.052548
0.03045,0.05272
0.030409,0.052827
0.030409,0.052906
0.030382,0.052959
0.030369,0.052984
0.030356,0.052984
0.030342,0.052984
0.030329,0.052984
0.030316,0.052944
0.030303,0.052931
0.03029,0.052904
0.030276,0.052877
0.030263,0.052864
0.030262,0.052838
0.03025,0.052798
0.030236,0.052772
0.03021,0.052732
0.030224,0.052719
0.03021,0.052705
0.030197,0.052665
0.030184,0.052639
0.030184,0.052613
0.030157,0.052587
0.030157,0.05256
0.030144,0.052534
0.030144,0.052508
0.030131,0.052481
0.030117,0.052454
0.030118,0.052441
0.030118,0.052414
0.030091,0.052387
0.030091,0.052361
0.03009,0.05236
0.030064,0.052334
0.030064,0.05232
0.030063,0.05228
0.030037,0.052279
0.030024,0.052266
0.030038,0.05224
0.030037,0.052214
0.030024,0.052187
0.030011,0.052173
0.029984,0.05216
0.029984,0.052133
0.029984,0.05212
0.02997,0.052094
0.02997,0.05208
0.02997,0.052054
0.029956,0.052055
0.029956,0.052027
0.029944,0.052015
0.02993,0.052014
0.02993,0.051988
0.02993,0.051974
0.029916,0.051949
0.029916,0.051935
0.029903,0.051922
0.02989,0.051909
0.02989,0.051895
0.029877,0.051868
0.029864,0.051868
0.02985,0.051855
0.029863,0.051828
0.029851,0.051815
0.029837,0.051802
0.02985,0.051802
0.029824,0.051789
0.029824,0.051775
0.029824,0.051748
0.02981,0.051748
0.029798,0.051736
0.029785,0.051709
0.029798,0.051709
0.029784,0.051683
0.029785,0.05167
0.029865,0.051656
0.030079,0.051644
0.030387,0.05163
0.030709,0.05163
0.031043,0.05159
0.031347,0.05159
0.031598,0.051576
0.031808,0.051563
0.032005,0.051549
0.032151,0.051536
0.032256,0.051536
0.032375,0.05151
0.032441,0.05151
0.032494,0.051496
0.03252,0.051562
0.032533,0.051893
0.032546,0.052385
0.032545,0.052995
0.032546,0.053633
0.032546,0.054204
0.032533,0.054749
0.032532,0.055213
0.03252,0.0556
0.032506,0.055932
0.032507,0.056171
0.03248,0.056384
0.03248,0.056544
0.032454,0.05665
0.03244,0.05673
0.03244,0.05677
0.032414,0.056796
0.032414,0.056823
0.032415,0.056822
0.032388,0.056795
0.032375,0.056782
0.032361,0.056755
0.032361,0.056716
0.032334,0.056703
0.032335,0.056675
0.03232,0.056649
0.032308,0.056608
0.032294,0.056582
0.032294,0.056556
0.032267,0.05653
0.032268,0.056489
0.032254,0.056463
0.032254,0.056437
0.032227,0.05641
0.032228,0.056383
0.032214,0.056356
0.032214,0.05633
0.032187,0.05629
0.032174,0.056276
0.032174,0.05625
0.032162,0.056222
0.032161,0.056196
0.032148,0.056183
0.032148,0.056169
0.032135,0.056142
0.032122,0.056129
0.032121,0.056116
0.032096,0.056089
0.032095,0.056076
0.032095,0.05605
0.032069,0.05605
0.032069,0.056024
0.032056,0.055996
0.032042,0.055997
0.032055,0.055983
0.032043,0.055943
0.032029,0.055944
0.032016,0.055918
0.032016,0.055918
0.032002,0.055891
0.031989,0.055865
0.032003,0.055852
0.031976,0.055851
0.031976,0.055825
0.031963,0.055811
0.031949,0.055785
0.031962,0.055772
0.031935,0.055757
0.031923,0.055745
0.031923,0.055731
0.031909,0.055731
0.031909,0.055705
0.031909,0.055691
0.031909,0.055665
0.031883,0.055653
0.031883,0.055638
0.031882,0.055638
0.031856,0.055611
0.031856,0.055612
0.031869,0.055598
0.031856,0.055571
0.031855,0.055558
0.031829,0.055558
0.03183,0.055546
0.031829,0.055518
0.031829,0.055505
0.031843,0.055491
0.031975,0.055492
0.032204,0.055465
0.032485,0.055465
0.032807,0.055439
0.033101,0.055425
0.03338,0.055411
0.033619,0.055385
0.033804,0.055385
0.033977,0.055358
0.034123,0.055359
0.034216,0.055319
0.034309,0.055319
0.034376,0.055319
0.034416,0.055293
0.034442,0.055306
0.034455,0.055504
0.034468,0.055877
0.034469,0.056409
0.034455,0.056953
0.034454,0.057473
0.034441,0.057965
0.034428,0.058403
0.034414,0.058801
0.034401,0.059121
0.034389,0.059387
0.034375,0.059612
0.034361,0.059785
0.034361,0.059918
0.034322,0.060012
0.034335,0.060064
0.034309,0.06009
0.034295,0.060117
0.034296,0.060117
0.034269,0.060104
0.034282,0.060104
0.034243,0.060064
0.034243,0.060064
0.034229,0.060038
0.034229,0.059998
0.034216,0.059984
0.034189,0.059957
0.034202,0.059918
0.034175,0.059904
0.034163,0.059864
0.034162,0.059851
0.034149,0.059825
0.034122,0.059785
0.034123,0.059758
0.034122,0.059732
0.034109,0.059719
0.034096,0.059706
0.034096,0.059666
0.034082,0.059653
0.034069,0.059626
0.034069,0.059586
0.034042,0.059572
0.034043,0.059559
0.034043,0.059532
0.034016,0.059505
0.034003,0.059479
0.03399,0.059479
0.03399,0.059439
0.034004,0.059439
0.033964,0.059412
0.033964,0.059386
0.033977,0.059372
0.03395,0.059359
0.033937,0.059333
0.033937,0.05932
0.033951,0.059293
0.033937,0.059278
0.033924,0.059266
0.033936,0.059239
0.033897,0.059226
0.033897,0.059213
0.03391,0.059186
0.033883,0.059186
0.033883,0.059172
0.033857,0.059146
0.033856,0.05912
0.03387,0.059106
0.033844,0.059093
0.033844,0.059093
0.03383,0.059066
0.03383,0.05904
0.033829,0.05904
0.033803,0.059014
0.033803,0.059
0.033789,0.058987
0.033789,0.058973
0.033789,0.058961
0.033776,0.058948
0.033777,0.058934
0.033777,0.058934
0.033763,0.058894
0.033777,0.058894
0.033737,0.058881
0.033736,0.058868
0.033737,0.058854
0.03375,0.058842
0.033776,0.058828
0.03395,0.058814
0.034257,0.058788
0.034603,0.058788
0.034975,0.058774
0.035321,0.058761
0.035638,0.058761
0.035915,0.058735
0.036153,0.058721
0.036365,0.058695
0.036537,0.058695
0.036656,0.058695
0.036762,0.058668
0.036828,0.058668
0.036881,0.058642
0.036907,0.058707
0.036921,0.059027
0.036934,0.059505
0.036935,0.06009
0.036908,0.060713
0.036909,0.061299
0.036909,0.061831
0.036882,0.062323
0.036882,0.062735
0.036843,0.063067
0.036843,0.063346
0.036816,0.063586
0.036803,0.063759
0.036776,0.063892
0.036776,0.063957
0.03675,0.064012
0.036723,0.064052
0.036697,0.064065
0.036697,0.064065
0.03667,0.064065
0.036671,0.064038
0.036644,0.064025
0.036644,0.064011
0.03663,0.063986
0.036618,0.063945
0.036604,0.063932
0.036565,0.063891
0.036564,0.063851
0.036552,0.063825
0.036538,0.063799
0.036539,0.063771
0.036511,0.063745
0.036512,0.063719
0.036499,0.063706
0.036485,0.063666
0.036485,0.063639
0.036459,0.063613
0.036446,0.063573
0.036432,0.063546
0.036419,0.063533
0.036419,0.063493
0.036392,0.063467
0.036393,0.063441
0.036392,0.063427
0.036378,0.063387
0.036365,0.063374
0.036352,0.06336
0.036353,0.063334
0.036325,0.06332
0.036313,0.063294
0.036325,0.063294
0.036299,0.063268
0.036286,0.06324
0.036299,0.063228
0.036272,0.063214
0.036259,0.063187
0.036259,0.063188
0.036259,0.063161
0.036233,0.063148
0.036233,0.063121
0.036233,0.063095
0.036233,0.063082
0.03622,0.063055
0.036206,0.063055
0.036207,0.063029
0.036193,0.063015
0.03618,0.063002
0.03618,0.062975
0.03618,0.062962
0.036167,0.062949
0.036154,0.062936
0.036155,0.062895
0.036155,0.062896
0.036141,0.062869
0.036128,0.062855
0.036128,0.062829
0.036128,0.062816
0.036114,0.062789
0.036101,0.062789
0.036102,0.062776
0.036102,0.06275
0.036088,0.062749
0.036088,0.062723
0.036075,0.062709
0.036062,0.06271
0.036062,0.062669
0.036061,0.062657
0.036246,0.062656
0.036525,0.062642
0.036895,0.062629
0.03728,0.062616
0.037624,0.062616
0.037956,0.062576
0.038234,0.062563
0.038485,0.062562
0.038696,0.062549
0.038855,0.062536
0.039,0.062522
0.039133,0.062522
0.039212,0.062496
0.039279,0.062496
0.039318,0.062668
0.039345,0.063053
0.039358,0.063559
0.039358,0.064184
0.039357,0.064756
0.039357,0.065301
0.039344,0.065793
0.039318,0.066219
0.039318,0.066579
0.039278,0.066897
0.039278,0.067149
0.039265,0.067349
0.039252,0.067522
0.039226,0.067655
0.039213,0.067749
0.039186,0.067829
0.039173,0.067868
0.039161,0.067882
0.039146,0.067881
0.039134,0.067868
0.039106,0.067869
0.039094,0.067828
0.039067,0.067815
0.039054,0.067789
0.03904,0.067749
0.039028,0.067722
0.039014,0.067709
0.039001,0.067684
0.038975,0.067656
0.038962,0.067617
0.038948,0.067604
0.038935,0.067578
0.038935,0.067537
0.038909,0.067525
0.038909,0.067485
0.038882,0.067458
0.038869,0.067432
0.038869,0.067405
0.038843,0.067379
0.038842,0.067364
0.038843,0.067324
0.038843,0.067297
0.038816,0.067271
0.038816,0.067258
0.038817,0.067231
0.038803,0.067217
0.038776,0.067191
0.03879,0.067151
0.038764,0.067138
0.038763,0.067097
0.03875,0.067099
0.038737,0.067072
0.038738,0.067045
0.038724,0.067032
0.038724,0.067018
0.038711,0.066992
0.038697,0.066979
0.038697,0.066952
0.038685,0.066939
0.038684,0.066913
0.038671,0.066899
0.038671,0.066872
0.038658,0.066859
0.038631,0.066846
0.038631,0.066819
0.038618,0.066793
0.038619,0.06678
0.038618,0.066765
0.038592,0.066753
0.038592,0.066739
0.038579,0.066713
0.038578,0.066699
0.038565,0.066659
0.038552,0.066659
0.038552,0.066633
0.038552,0.066633
0.038539,0.066607
0.038526,0.066607
0.038526,0.066581
0.038526,0.066581
0.038499,0.066567
0.0385,0.066541
0.038499,0.066528
0.038472,0.0665
0.038473,0.066501
0.038473,0.066488
0.038446,0.066474
0.038525,0.066461
0.038737,0.066447
0.039042,0.066421
0.039413,0.066434
0.039771,0.066407
0.040129,0.066395
0.040461,0.066381
0.040738,0.066381
0.040964,0.066355
0.041149,0.06634
0.041281,0.06634
0.0414,0.066314
0.041506,0.066301
0.041599,0.066287
0.041665,0.06634
0.041692,0.066579
0.041731,0.067005
0.041745,0.06755
0.041745,0.068109
0.041732,0.068654
0.041718,0.069174
0.041705,0.069652
0.041692,0.070051
0.041692,0.070356
0.041652,0.070636
0.041638,0.070822
0.041612,0.070968
0.041613,0.071102
0.041599,0.071169
0.041559,0.071221
0.041546,0.071261
0.04152,0.0713
0.04152,0.071301
0.041493,0.071314
0.04148,0.071314
0.041453,0.071289
0.041439,0.071274
0.041427,0.071249
0.041413,0.071209
0.0414,0.071195
0.041373,0.071155
0.041347,0.071141
0.041333,0.071101
0.041334,0.071087
0.041321,0.071048
0.041308,0.071022
0.041294,0.071008
0.041281,0.070983
0.041268,0.070956
0.041242,0.07093
0.041242,0.070917
0.041242,0.070903
0.041229,0.07085
0.041216,0.070851
0.041203,0.070824
0.041203,0.070797
0.041189,0.070771
0.041177,0.070744
0.041163,0.070718
0.041137,0.070704
0.041137,0.070665
0.041137,0.070651
0.041111,0.070625
0.041111,0.070612
0.041111,0.070598
0.041097,0.070558
0.041085,0.070545
0.041084,0.070518
0.041084,0.070519
0.041058,0.070492
0.04107,0.070478
0.041031,0.070452
0.041031,0.070438
0.041031,0.070412
0.041031,0.070398
0.041003,0.070372
0.041004,0.070372
0.041004,0.070346
0.04099,0.070319
0.040977,0.070318
0.040977,0.070278
0.040938,0.070279
0.040937,0.070265
0.040951,0.070239
0.040911,0.070224
0.040924,0.070213
0.040911,0.070198
0.040911,0.070171
0.040897,0.070158
0.040884,0.070131
0.040885,0.070118
0.040871,0.070117
0.04087,0.070104
0.040858,0.070064
0.040845,0.070051
0.040858,0.070051
0.040818,0.070037
0.040818,0.070011
0.040818,0.070011
0.040805,0.069997
0.040804,0.069985
0.040924,0.069972
0.041175,0.069958
0.041522,0.069932
0.041919,0.069918
0.042305,0.069905
0.04265,0.069892
0.042982,0.069879
0.043261,0.069865
0.043461,0.069866
0.043645,0.069825
0.043806,0.069826
0.043912,0.069813
0.044018,0.069799
0.044112,0.069812
0.044177,0.069904
0.044217,0.070263
0.044257,0.070783
0.04427,0.071395
0.04427,0.072033
0.044257,0.072619
0.044257,0.073164
0.044244,0.073616
0.04423,0.074017
0.044204,0.074335
0.044191,0.074603
0.044164,0.074815
0.044151,0.074961
0.044124,0.075068
0.044111,0.075161
0.044084,0.075214
0.04407,0.075227
0.044044,0.075254
0.04403,0.075228
0.044005,0.075228
0.043991,0.075215
0.043978,0.075188
0.043964,0.075161
0.043952,0.075134
0.043938,0.075095
0.043925,0.075055
0.043898,0.075028
0.043885,0.075002
0.043884,0.074962
0.043859,0.074936
0.043858,0.074908
0.043845,0.074881
0.043805,0.074841
0.043805,0.074802
0.043791,0.074788
0.043792,0.074748
0.043779,0.074734
0.043766,0.074695
0.043752,0.074668
0.043739,0.074654
0.043739,0.074628
0.043712,0.074602
0.043699,0.074576
0.043686,0.074548
0.043673,0.074509
0.043672,0.074496
0.043647,0.074469
0.043647,0.074456
0.043633,0.074416
0.04362,0.074402
0.043619,0.074376
0.043606,0.074362
0.043593,0.074335
0.043593,0.074322
0.043567,0.074296
0.043566,0.074282
0.043568,0.074243
0.043541,0.074242
0.04354,0.074217
0.043528,0.074203
0.043514,0.074177
0.043514,0.074151
0.043501,0.074136
0.043488,0.074124
0.043475,0.07411
0.043474,0.074111
0.043461,0.074071
0.043448,0.074057
0.043448,0.074044
0.043435,0.074044
0.043422,0.074017
0.043422,0.074003
0.043395,0.07399
0.043382,0.073977
0.043382,0.073964
0.043368,0.073951
0.043356,0.073938
0.043342,0.073924
0.043342,0.073885
0.04333,0.073898
0.043329,0.073872
0.043316,0.073859
0.043302,0.073846
0.04329,0.073832
0.043276,0.073818
0.043276,0.073806
0.043276,0.073779
0.043289,0.073766
0.043488,0.073753
0.043767,0.073753
0.044112,0.073738
0.044511,0.073712
0.044857,0.073685
0.045203,0.073685
0.045494,0.073671
0.045747,0.073658
0.045959,0.073645
0.046119,0.073631
0.046239,0.073618
0.046345,0.073605
0.046398,0.073604
0.046464,0.07371
0.046465,0.074082
0.046491,0.074589
0.046491,0.075174
0.046491,0.075773
0.046491,0.076321
0.046464,0.076826
0.046465,0.077266
0.046438,0.077612
0.046424,0.077919
0.046411,0.078172
0.046384,0.078371
0.046359,0.078518
0.046332,0.078638
0.046318,0.078718
0.046306,0.078757
0.046279,0.078797
0.046279,0.078797
0.046253,0.07877
0.046226,0.07877
0.046212,0.078757
0.0462,0.078744
0.046186,0.078704
0.046172,0.078678
0.046133,0.078651
0.046133,0.078625
0.046119,0.078598
0.046105,0.078558
0.046079,0.078545
0.046079,0.078506
0.046065,0.078479
0.046039,0.078438
0.046026,0.078425
0.046026,0.078372
0.046,0.078358
0.046,0.078319
0.045985,0.078278
0.045973,0.078264
0.045974,0.078211
0.045946,0.078197
0.045947,0.078171
0.04592,0.078145
0.04592,0.078118
0.04592,0.078078
0.045894,0.078051
0.04588,0.078038
0.045867,0.078011
0.045867,0.077998
0.045854,0.077972
0.04584,0.077958
0.04584,0.077931
0.045828,0.077918
0.045814,0.077892
0.045788,0.077864
0.045788,0.077838
0.045775,0.077825
0.045762,0.077798
0.045762,0.077798
0.045762,0.077772
0.045735,0.077745
0.045735,0.077719
0.045735,0.077705
0.045722,0.077692
0.045709,0.077665
0.045709,0.077651
0.045683,0.077611
0.045669,0.077612
0.045669,0.077597
0.045656,0.077572
0.045656,0.077544
0.045643,0.077519
0.045643,0.077518
0.04563,0.077505
0.045616,0.077478
0.045616,0.077451
0.045603,0.077425
0.04559,0.077412
0.045577,0.077411
0.045577,0.077385
0.045576,0.077371
0.045563,0.077358
0.04555,0.077344
0.04555,0.077345
0.04555,0.077305
0.045537,0.077318
0.045524,0.077278
0.045511,0.077279
0.045562,0.077278
0.045775,0.077252
0.046095,0.077252
0.046479,0.077226
0.046878,0.077213
0.047278,0.077212
0.047636,0.077186
0.047929,0.077186
0.048168,0.077172
0.048368,0.077159
0.048527,0.07716
0.048633,0.077133
0.048713,0.077133
0.048779,0.077134
0.048793,0.077107
0.048819,0.077253
0.048819,0.077638
0.04882,0.078185
0.048819,0.078811
0.048793,0.079424
0.048793,0.08001
0.048779,0.080556
0.048753,0.081035
0.048739,0.081448
0.048713,0.081793
0.048686,0.082061
0.048686,0.08222
0.048659,0.082366
0.048646,0.082433
0.04862,0.082474
0.048606,0.082487
0.048594,0.082501
0.048567,0.0825
0.048567,0.082474
0.048528,0.082448
0.048528,0.082422
