l,k,time,hip_torque,hip_angle,hip_speed,crank1_torque,crank1_angle,crank1_speed,body_y,body_dy,body_ddy,body_rz
,,1.368599999999882,0.004098400492431236,0.19220952086258117,-0.054882486230954965,-0.06924833096464818,-0.7014244517134857,0.1737782023291967,0.34535762379270596,0.22967557690847185,-9.505755302481322,-1.543704746749874e-16
,,1.3687999999998819,0.004091957785177432,0.19219925757208547,-0.05131645247843474,-0.06924589585194867,-0.7013890159664137,0.17717873536022938,0.3454031783210438,0.2277726416891558,-9.51467609658016,-1.5247443995795838e-16
,,1.3689999999998819,0.0040855212753636945,0.19218969336513572,-0.04782103474885936,-0.06924367267051232,-0.7013529270766748,0.1804444486944426,0.3454483519067293,0.22586792842749065,-9.52356630832582,-1.5058620803532275e-16
,,1.3691999999998818,0.004079093784769397,0.19218081408523302,-0.04439639951380314,-0.06924165813945986,-0.7013162118142166,0.18357631229164037,0.34549314419552535,0.2239614439802374,-9.53242223626624,-1.487098066977717e-16
,,1.3693999999998818,0.004072678074020714,0.19217260554992763,-0.04104267652681182,-0.06923984894779558,-0.7012788967460057,0.18657534105310233,0.34553755483471044,0.22205319592543005,-9.541240274036772,-1.468442181858554e-16
,,1.3695999999998818,0.0040662768426682995,0.19216505355801172,-0.03775995957887731,-0.06923824175653678,-0.7012410082272934,0.18944259356166682,0.3455815834732192,0.22014319254393733,-9.550016907463599,-1.449902072738843e-16
,,1.3697999999998818,0.004059892729660764,0.1921581438965253,-0.03454830743232372,-0.06923683320083063,-0.7012025723931213,0.19217917086022762,0.3456252297617794,0.2182314428009486,-9.558748714943583,-1.4314906217294893e-16
,,1.3699999999998818,0.00405352831275758,0.1921518623476825,-0.03140774421514964,-0.06923561989189693,-0.7011636151501964,0.194786214626933,0.3456684933530449,0.2163179563273515,-9.56743236798549,-1.4132053109167086e-16
,,1.3701999999998817,0.004047186109238988,0.1921461946955924,-0.028338260449722735,-0.06923459841916918,-0.7011241621689257,0.19726490635152719,0.3457113739017252,0.21440274340145196,-9.576064629497754,-1.3950692885701015e-16
,,1.3703999999998817,0.004040868575895273,0.19214112673284875,-0.02533981371888635,-0.06923376535222413,-0.7010842388757808,0.19961646572627786,0.3457538710647113,0.21248581493054636,-9.584642354528022,-1.37707899718385e-16
,,1.3705999999998817,0.004034578108920697,0.192136644267,-0.02241232924311099,-0.06923311724272081,-0.7010438704459471,0.2018421491666437,0.34579598450119775,0.21056718243244557,-9.593162490503932,-1.359242545309955e-16
,,1.3707999999998817,0.004028317044033984,0.1921327331268798,-0.019555700601536066,-0.0692326506262944,-0.7010030817962662,0.20394324840530656,0.34583771387280127,0.20864685801750332,-9.60162207471124,-1.3415634305666232e-16
,,1.3709999999998816,0.004022087657723306,0.19212937916868988,-0.016769790949090542,-0.06923236202463598,-0.7009618975782844,0.2059210899086848,0.34587905884367537,0.2067248543704873,-9.610018235080148,-1.3240459116998688e-16
,,1.3711999999998816,0.0040158921657530745,0.19212656828210833,-0.014054432908139038,-0.0692322479471169,-0.7009203421717852,0.20777703249570814,0.3459200190806218,0.20480118473228182,-9.618348191027387,-1.3066966709841924e-16
,,1.3713999999998816,0.004009732724796718,0.19212428639611628,-0.011409429959244696,-0.06923230489276906,-0.7008784396784455,0.20951246669763915,0.34596059425319825,0.20287586288224121,-9.626609250203005,-1.2895268476150315e-16
,,1.3715999999998816,0.004003611432091648,0.19212251948474182,-0.008834556872417895,-0.06923252935205523,-0.7008362139157838,0.21112881330904115,0.3460007840338223,0.2009489031202396,-9.634798810008032,-1.2725289912509532e-16
,,1.3717999999998816,0.0039975303259496405,0.19212125357263882,-0.006329560514862142,-0.06923291780864187,-0.7007936884113642,0.21262752209674837,0.3460405880978721,0.19902032024906427,-9.642914355876691,-1.2557162960965552e-16
,,1.3719999999998815,0.0039914913857095,0.19212047474055824,-0.003894160403151833,-0.0692334667411192,-0.7007508863972729,0.21401007045602027,0.3460800061237834,0.1970901295567188,-9.650953461727285,-1.2390919121617692e-16
,,1.3721999999998815,0.003985496532395102,0.19212016913064467,-0.0015280495678223827,-0.06923417262471468,-0.7007078308048377,0.21527796217808673,0.34611903779314324,0.19515834679910576,-9.658913788065243,-1.2226579971818627e-16
